open_time,open,high,low,close,volume,label_4,label_dir_4,label_ma_dir_4,label_8,label_dir_8,label_ma_dir_8,label_24,label_dir_24,label_ma_dir_24,alpha_KMID,alpha_KLEN,alpha_KSFT,alpha_KUP,alpha_KUP2,alpha_KLOW,alpha_KLOW2,alpha_KAMP,alpha_ROC5,alpha_MA5,alpha_ROC10,alpha_MA10,alpha_ROC20,alpha_MA20,alpha_ROC30,alpha_MA30,alpha_ROC60,alpha_MA60,alpha_ROC120,alpha_MA120,alpha_STD5,alpha_RESI5,alpha_STD10,alpha_RESI10,alpha_STD20,alpha_RESI20,alpha_STD30,alpha_RESI30,alpha_STD60,alpha_RESI60,alpha_CORR5,alpha_CORD5,alpha_CORR10,alpha_CORD10,alpha_CORR20,alpha_CORD20,alpha_SUMP,alpha_SUMN,alpha_SUMD,alpha_VSUMP,alpha_POS5,alpha_POSZ5,alpha_POS20,alpha_POSZ20,alpha_POS60,alpha_POSZ60,alpha_CNTP,alpha_CNTN,alpha_HLAMP
1775273400000,66852.11,66853.59,66837.04,66840.75,19.23858,0.00024640656,1,0,0.00081477244,1,1,0.0018433366,1,1,-0.00016992732166569733,0.0002475613709126445,-0.5516616314192446,2.2138418667652007e-05,0.08942598187284446,5.549563057929514e-05,0.22416918429036414,0.000247603445502974,9.62080559807621e-05,-0.00018428473067755302,-0.00017172202034243522,-9.28239738068326e-05,-0.0013330351111766614,-0.00046251268792052436,-0.0008855008797461483,-0.0006131118925772894,-0.000397204553316044,-0.0003707490167548233,0.0009207948695448831,9.3141730880264e-05,0.0005798429176861434,,0.000408813171391716,,0.0005422374720894165,,0.0006162268797340254,,0.0008379602870448843,,-0.14352449215615612,-0.43531048637989445,-0.256446240176197,-0.4822529477481905,-0.15808736798630638,-0.3070150781907622,0.3876339969371996,0.6123660030628004,0.3876339969371996,0.23972474887229722,0.2780087299937609,-0.4361480729246086,0.17338605133523594,-0.8014187057561768,0.5930647174184305,-0.3161723580348988,0.3333333333333333,0.6666666666666666,0.000247603445502974
1775274300000,66840.75,66865.07,66830.23,66832.18,23.11562,0.00042718943,1,1,0.0012585254,1,1,0.0023322597,1,1,-0.00012821519806415974,0.0005212389148836759,-0.8880597014927399,0.00036384989695667665,0.6980482204362389,2.9173819862839504e-05,0.055970149253628435,0.0005213057542042032,8.020731795976843e-05,-0.00032850619786295443,-0.00012597134077207972,-0.00020843395935365994,-0.0008458820286099122,-0.0005483868796914981,-0.0007333896221706215,-0.0007168198753713106,0.0016489274328048698,-0.0005263254393694794,-0.0015499896692254822,-2.214951756329686e-05,0.0005807939108251957,,0.00040711507157164623,,0.000526994769270368,,0.0006147131901774874,,0.0007885730976562249,,-0.1411527161224348,-0.3926664419108844,-0.26921797279609533,-0.5593517686037262,-0.21188662327616453,-0.3443893758298542,0.3619411296738137,0.6380588703261862,0.36194112967381376,0.22658561045710082,0.18894200789849092,-0.8110161709626621,0.11783769769246275,-0.9320990167835267,0.5777857015510618,-0.46153278500874856,0.3333333333333333,0.6666666666666666,0.0005213057542042032
1775275200000,66832.18,66846.92,66800.0,66800.01,27.61562,0.00092470046,1,1,0.002323802,1,1,0.0017663171,1,1,-0.00048135494009021187,0.000702057003078431,-0.9995737425407177,0.0002205524344710174,0.3141517476557006,1.4962851720176287e-07,0.00021312872964112254,0.0007023951044318445,-0.0006705081006266322,-0.0006757106698070947,-0.0004927211042938806,-0.0006404577185691318,-0.001055471471090641,-0.0009767544524319494,-0.0012677020787983384,-0.0011556189144896756,0.0019189444695506541,-0.001039282883096626,-0.0014737229179685452,-0.0004912068769492572,0.0005957959691501336,,0.00043302765596546337,,0.0005338424804709378,,0.0006201129048208774,,0.0007848237516272819,,-0.29054411593911833,-0.6011554466268677,-0.3532954448074379,-0.6679147101520186,-0.22244973541009141,-0.367520357657127,0.2857318271119624,0.7142681728880377,0.2857318271119624,0.1851707929845603,9.072763559028493e-05,-1.2321711762207364,5.942476821227347e-05,-1.5463310580036944,0.5204314494562168,-0.9600047402192595,0.26666666666666666,0.7333333333333333,0.0007023951044318445
1775276100000,66800.01,66857.72,66775.91,66857.72,35.54097,0.00030871527,1,1,0.0014695385,1,1,0.0012810787,1,1,0.000863922026359074,0.0012247004154639749,1.0,0.0,0.0,0.0003607783891049009,0.29458501405685933,0.0012236432830793165,-0.0006445360028363156,0.000316682993561912,8.556213725841033e-05,0.00021435177915574144,2.228662908465573e-05,-0.00011479031781180815,0.00038514495605257437,-0.0003055207994238085,0.0025340113689376054,-0.00021836886644044373,-0.0006738133531033474,0.0003779138984467689,0.0006064226486731788,,0.0005138198791048089,,0.0005698778268114953,,0.0006248433015029939,,0.0007916832130178953,,0.6866132716301285,0.4393499356734231,-0.020894558234004122,-0.2750132973733295,-0.210105583682595,-0.33219898511181467,0.44711638250555996,0.55288361749444,0.44711638250555996,0.33804624401962136,0.6547943012645762,0.9321898122974076,0.4252742111555838,-0.18179541782147093,0.6233196648243875,-0.21343744260798458,0.26666666666666666,0.7333333333333333,0.0012236432830793165
1775277000000,66857.72,66857.72,66847.63,66857.22,15.94614,0.00056822586,1,1,0.0016412588,1,1,0.0028834583,1,1,-7.478567920054707e-06,0.00015091750062665174,0.900891972249718,0.0,0.0,0.00014343893270659703,0.9504459861247647,0.00015091862928187123,7.643737796758643e-05,0.0002939065294624843,0.00019268647128534155,0.000187599072954292,-0.00017287589215775334,-0.0001136247773363408,-0.0007837433339221711,-0.000286867494781351,0.003822069568993225,-0.00028927173301129816,-0.001911167295959637,0.0003864014736929544,0.0005055319152333932,,0.0005120785057046263,,0.0005681856038628498,,0.0005859379886851839,,0.0007721513484730876,,0.16141137556832386,0.39342988692645553,-0.014619120396038559,-0.11490588810298107,-0.2205146611444909,-0.34379255853291407,0.5084122863211935,0.4915877136788066,0.5084122863211935,0.4381074756326392,0.9119560340959454,0.829728529150191,0.4226750532827345,-0.17981873557675435,0.6224282403280423,-0.33012648998599625,0.26666666666666666,0.7333333333333333,0.00015091862928187123
1775277900000,66857.21,66876.32,66850.06,66860.73,101.40198,0.00083098107,1,1,0.0022810102,1,1,0.0045807157,1,1,5.264951977489821e-05,0.00039277738332199787,-0.18735719725860855,0.00023318352650388878,0.5936785986292817,0.0001069443370432109,0.27227722772299784,0.0003927567048700981,0.0002989194465949918,0.0002866180346527969,0.00039515626103447943,0.0002005914343210513,-0.0015466450033825296,1.6317766835083347e-05,-0.00040754700507539265,-0.00022079836237864914,0.0028307235421165533,-0.00028380804456595854,-0.001817639478263522,0.00045410983113414183,0.0004948207468074191,,0.000508632371830463,,0.0004575715386744241,,0.0005833632314153306,,0.000761418357143006,,0.01786986810390586,0.6544439192385544,0.010184671709418669,0.3873688514815801,-0.02448576197006554,0.1460966240802954,0.5348909765313394,0.46510902346866045,0.5348909765313394,0.5685783699913212,0.8447365800218054,0.7390006664757856,0.4409211415501091,0.031021049697042575,0.5212183908045883,-0.3640171695514583,0.3333333333333333,0.6666666666666666,0.0003927567048700981
1775278800000,66860.73,66897.64,66855.6,66861.78,207.08497,0.001397809,1,1,0.002110922,1,1,0.0046130987,1,1,1.570428560984767e-05,0.000628769682891491,-0.705994291151572,0.0005363387447310339,0.8529971455757657,7.672665255060938e-05,0.12202664129378601,0.0006287598086678757,0.0004429004111492496,0.00021374025520404238,0.0005231432529633206,0.00016399201224426285,-0.0007384415073173889,6.897540089423337e-05,-0.0011723886342837053,-0.00016598657034139208,0.001138266600544835,-0.00028704723785633046,-0.00133768793873279,0.00048099419525926557,0.00048523730068769384,,0.0005059909493832556,,0.00042560198342508486,,0.0005638090106632063,,0.0007296069764275448,,-0.023018359534172368,0.5596387600441557,0.007163498871674593,0.40687017164655165,-0.09317396105480294,0.14706788538740118,0.5511601504292875,0.44883984957071255,0.5511601504292875,0.6436864981517149,0.7054136203072227,0.5368642882233522,0.44637937308310766,0.13962365713693994,0.40330568993318977,-0.37846536416873916,0.4,0.6,0.0006287598086678757
1775279700000,66861.78,66900.79,66844.14,66878.36,232.42412,0.0011604651,1,1,0.0013309238,1,1,0.0036944686,1,1,0.0002479742537515715,0.0008472702940303741,0.20812003530466655,0.00033546818526208866,0.3959399823476597,0.00026382785501671385,0.31138570167698004,0.0008470602448982628,0.0011729040160324278,0.00022730004901516665,0.000501609473761766,0.000361832328485745,-0.0006065546455824578,0.00034733305991618835,-0.0012820281162132519,0.00012474449498522944,-0.0005639898320435321,-2.9739677345541615e-05,-0.0010121572392842726,0.0007375433002674292,0.00036602692996025977,,0.0005050095403774237,,0.0004291056763819365,,0.0005614963194170604,,0.0006849108772179321,,-0.25641627345221646,0.4262378440018044,0.013309137340703695,0.4188898015076326,-0.0879773666819847,0.1807644389018985,0.5471758894695424,0.4528241105304576,0.5471758894695423,0.7464591823540153,0.8203875720692281,1.7441149604823603,0.5509249300925015,0.7700812938295807,0.3988774673645716,-0.03937321788436199,0.4666666666666667,0.5333333333333333,0.0008470602448982628
1775280600000,66878.36,66936.72,66872.61,66895.21,89.37752,0.0010724235,1,1,0.0010585212,1,1,0.0036909967,1,1,0.00025194995810312663,0.0009586060423730573,-0.2949617844328306,0.000620679095599754,0.6474808922164053,8.597698867017672e-05,0.089689596006861,0.0009583645824566598,0.0005607430226457488,0.00036712662922511186,-8.415439925701929e-05,0.0006223000054428329,-0.0006632844141158944,0.0006325976581511572,0.0003620403463384658,0.0003646532930476898,0.0012069223823485409,0.0002021031375503135,0.00014023897139359143,0.0009885082755038965,0.000127635373232917,,0.00043221227061685094,,0.0004269271531256305,,0.0005023758005229424,,0.000656373156938342,,-0.3334152912434965,0.36457035378043157,0.08757860445572004,0.3984618732075948,-0.10353724692138624,0.14534093967766296,0.5881415254531158,0.41185847454688423,0.5881415254531157,0.7864285918841376,0.5516310218190325,1.5373162796722728,0.7287721441661883,1.708063788001906,0.4520085766538629,0.27140089425581526,0.4666666666666667,0.5333333333333333,0.0009583645824566598
1775281500000,66895.2,66920.53,66895.2,66916.29,100.12761,0.0014488251,1,1,0.0014745288,1,1,0.0035961347,1,1,0.0003152692569869962,0.00037865198100912694,0.6652191077769486,6.338272402213073e-05,0.16739044611151913,0.0,0.0,0.00037853264130455753,0.0008835246215741499,0.0005056033064827492,0.0009600295338469955,0.0008415342351426602,0.0003423357674052774,0.0009307736325494531,-2.5553662691746304e-05,0.0006807408947318017,-0.00020200266518022314,0.000520657433937588,0.00021374551040986844,0.001302154020300872,0.0001334614713925848,,0.00035878037913663697,,0.00040403243088290767,,0.0004887990280261288,,0.000618463521285773,,-0.6679404471408958,0.0,-0.0495166401366251,0.31902363781324095,-0.058498108079968546,0.16297043500900324,0.6367853686212818,0.36321463137871823,0.6367853686212818,0.8322594253692561,0.7793259883343359,1.4342159579027538,0.872955661961272,2.292411293461397,0.5184776439427171,0.7018738097037629,0.5333333333333333,0.4666666666666667,0.00037853264130455753
1775282400000,66916.3,66966.69,66913.52,66955.24,77.53448,0.00071211753,1,1,0.00068687677,1,1,0.002489723,1,1,0.0005819209968274147,0.0007945747149797321,0.5693059996239433,0.00017110928129614292,0.21534700018802427,4.154443685617459e-05,0.052285123189747505,0.0007941126041815137,0.0014135352695072712,0.000805125443163135,0.0017128772492829292,0.0012526417467630946,0.0015408610901985753,0.0014362343428369062,0.0003775588125918272,0.0012505954694312926,-0.0001606785532956012,0.0011057153429532285,0.0010699172055128603,0.00187604251358775,0.00020255357956901356,,0.00037527444489523815,,0.0003939643000543195,,0.0004993373096996541,,0.0006191026522104271,,-0.6581302621054007,0.0,-0.1369217918978621,0.2560624174581669,-0.08757314831995211,0.13988556574982355,0.6939410414401317,0.30605895855986837,0.6939410414401317,0.876723591045584,0.9065687474500463,1.4854644910847314,0.9399832267533433,2.718750943756765,0.6412940657123196,1.4993878968704655,0.6,0.4,0.0007941126041815137
1775283300000,66955.24,66968.28,66911.2,66955.97,37.16331,0.00017026115,1,1,0.0014340768,1,1,0.0023412402,1,1,1.0902806113396434e-05,0.0008525098259673439,0.5686755430975019,0.00018385416884470388,0.21566222845124525,0.0006577528510092436,0.7715487035740369,0.0008525005313193393,0.0014087270784595152,0.000534307914794363,0.0018522514154111214,0.001078242307599675,0.0017260467440447513,0.0013607570946356784,0.0010048026006164168,0.001227968761660314,0.0003325678495931239,0.0011110768992179665,0.0019015728078082272,0.0018710899151119786,0.00020414020563762675,,0.0003653891664019549,,0.00038991249887304505,,0.0004850451702174639,,0.0006158914873144126,,0.322916691832701,0.0,-0.12578397256161808,0.20813602420385993,-0.05209232673066123,0.16213017398441382,0.6770873167622663,0.3229126832377336,0.6770873167622664,0.8714346197349444,0.9008377638150659,1.0218432568432867,0.9360087331704633,2.215287560898657,0.6435958882512485,1.492074048017417,0.6666666666666666,0.3333333333333333,0.0008525005313193393
1775284200000,66955.96,66966.96,66916.75,66966.95,53.55017,-1.38874475e-05,0,1,0.00019666417,1,1,0.0013980031,1,1,0.00016413774068791914,0.0007498959017241542,0.9996016729731403,1.4935190249401583e-07,0.00019916351342982974,0.0005856088091337411,0.7809201354312013,0.0007497728357048724,0.0013246437263114696,0.00043350607246073203,0.002499101422290151,0.0009925628859197566,0.00200514895798376,0.0014246164447169196,0.0014409922209450698,0.0013440632104304573,0.0016074010746121026,0.0012484328989572635,0.002322344604148485,0.002015998781106143,0.00021094107846672463,,0.0002820913740754836,,0.000387325165425281,,0.00048210402288937184,,0.0005985210326806925,,0.08077187844288333,0.0,-0.21488217204110205,0.21803608116195813,-0.06438712250230427,0.14446764333032372,0.6229861963760829,0.3770138036239171,0.6229861963760828,0.8639402692805421,0.9860980453642545,0.9463965960183652,0.9930862400582119,2.0628086904659213,0.6782178217821685,1.64005491724545,0.6666666666666666,0.3333333333333333,0.0007497728357048724
1775285100000,66966.95,67049.94,66966.95,67013.24,86.07397,2.566657e-05,1,0,-0.0010929183,0,0,0.0012628848,1,1,0.0006912364980039878,0.001239268026989511,0.11555609109543866,0.0005480315289855233,0.44222195445227536,0.0,0.0,0.0012384119914214749,0.0017644013674522618,0.0007721148818311541,0.0023261337658537773,0.0014516835477811352,0.0024118949320888206,0.0019960377989176603,0.002348472236618937,0.0019578175370666973,0.002784646659329537,0.0018940728175074195,0.0034046128926092933,0.002680200726940196,0.00028331408000069764,,0.00024286980247649196,,0.0004076393788736605,,0.0004933160410269152,,0.000600749428138818,,0.4634379624839304,0.0,-0.20024440152750442,0.22469605014044358,-0.023802241565389418,0.1937843376959812,0.8025006570795532,0.19749934292044682,0.8025006570795532,0.9309924826671876,0.762827969497248,1.4893411936877725,0.8660730576944231,2.398136086276416,0.8241785962035856,2.388171667918365,0.6666666666666666,0.3333333333333333,0.0012384119914214749
1775286000000,67013.25,67033.04,66987.62,67002.92,151.83606,-2.5222782e-05,0,0,-0.00028670393,0,0,0.0015866472,1,1,-0.00015414861986251595,0.0006777764098890631,-0.3262879788637825,0.0002953147325341421,0.4357111404666209,0.00022831305749240502,0.3368560105681013,0.0006778809042948912,0.0012946025549236406,0.00035915807709030467,0.00217927098972992,0.001079490181101317,0.002372377377052537,0.0017229706498465003,0.002006018354155703,0.001736546756153201,0.001432883380749761,0.0017158520149325174,0.0025723088727822585,0.002504299966886281,0.0003648118603330541,,0.0002625699212537964,,0.0004089292285124623,,0.000494646068964071,,0.0005819680314620052,,-0.04730391278735973,-0.5526384009699347,-0.2696273542661975,-0.0111440357234833,-0.04435606238967117,0.154149282576004,0.8056466508349059,0.19435334916509409,0.8056466508349059,0.8693820551658328,0.6610926913651268,0.8806682569020624,0.8284129474874857,1.878181836537896,0.791637762502359,2.0836667828317563,0.6666666666666666,0.3333333333333333,0.0006778809042948912
1775286900000,67002.92,67012.03,66943.34,66967.37,170.24731,0.0012636004,1,1,0.00015096905,1,1,0.0021807635,1,1,-0.0005305738914065673,0.0010251792011452983,-0.3003348376765753,0.00013596422364876907,0.13262483622070376,0.000358641086089962,0.3498325811617073,0.0010257234232134596,0.00018116580569338403,-0.00020781922832258104,0.001594957159456678,0.0003889525175748698,0.001990743677798834,0.0010919162098759205,4.584532355278448e-05,0.001203519708210088,-0.000384666250902721,0.0011907965508424212,0.0015609529934341726,0.0019593585762940346,0.0004481771494472179,,0.0003526351653016215,,0.0004303793305348367,,0.000434337559223538,,0.000562089113030919,,0.2778030412570088,-0.28744141311569077,-0.11262335703576772,-0.25037595157650216,-0.03125108701424565,0.15798007207010506,0.7312758750470347,0.2687241249529652,0.7312758750470347,0.6753457315177668,0.40485800778431696,-0.5535804602059415,0.6986826259898283,1.169183754579613,0.6795421580374446,1.4656609402600893,0.6666666666666666,0.3333333333333333,0.0010257234232134596
